Date/Time , F_1_Z_8A: Hazium Concentration, F_2_Z_2: Hazium Concentration, F_2_Z_4: Hazium Concentration, F_3_Z_1: Hazium Concentration
2016-06-04 6:35,0,0.611,0.685,0.107
2016-06-04 6:40,0,0.615,0.69,0.107
2016-06-04 6:45,0,0.619,0.694,0.107
2016-06-04 6:50,0,0.623,0.698,0.107
2016-06-04 6:55,0,0.627,0.702,0.107
2016-06-04 7:00,0,0.63,0.705,0.107
2016-06-04 7:05,0,0.639,0.705,0.105
2016-06-04 7:10,0,0.64,0.699,0.103
2016-06-04 7:15,0,0.64,0.692,0.101
2016-06-04 7:20,0,0.638,0.684,0.099
2016-06-04 7:25,0,0.636,0.676,0.096
2016-06-04 7:30,0,0.633,0.668,0.094
2016-06-04 7:35,0,0.63,0.66,0.092
2016-06-04 7:40,0,0.626,0.652,0.09
2016-06-04 7:45,0,0.621,0.643,0.088
2016-06-04 7:50,0,0.616,0.634,0.086
2016-06-04 7:55,0,0.611,0.625,0.085
2016-06-04 8:00,0,0.606,0.616,0.083
2016-06-04 8:05,0,0.6,0.607,0.081
2016-06-04 8:10,0,0.594,0.598,0.08
2016-06-04 8:15,0,0.588,0.589,0.078
2016-06-04 8:20,0,0.581,0.581,0.077
2016-06-04 8:25,0,0.575,0.572,0.075
2016-06-04 8:30,0,0.568,0.563,0.074
2016-06-04 8:35,0,0.561,0.554,0.072
2016-06-04 8:40,0,0.554,0.545,0.071
2016-06-04 8:45,0,0.547,0.537,0.069
2016-06-04 8:50,0,0.54,0.528,0.068
2016-06-04 8:55,0,0.533,0.52,0.067
2016-06-04 9:00,0,0.526,0.512,0.065
2016-06-04 9:05,0,0.519,0.504,0.064
2016-06-04 9:10,0,0.512,0.496,0.063
2016-06-04 9:15,0,0.505,0.488,0.062
2016-06-04 9:20,0,0.498,0.481,0.06
2016-06-04 9:25,0,0.492,0.475,0.059
2016-06-04 9:30,0,0.487,0.471,0.058
2016-06-04 9:35,0,0.483,0.468,0.057
2016-06-04 9:40,0,0.48,0.466,0.056
2016-06-04 9:45,0,0.477,0.465,0.055
2016-06-04 9:50,0,0.475,0.466,0.054
2016-06-04 9:55,0,0.474,0.467,0.053
2016-06-04 10:00,0,0.474,0.468,0.052
2016-06-04 10:05,0,0.474,0.471,0.051
2016-06-04 10:10,0,0.475,0.474,0.05
2016-06-04 10:15,0,0.476,0.478,0.049
2016-06-04 10:20,0,0.478,0.482,0.048
2016-06-04 10:25,0,0.48,0.486,0.047
2016-06-04 10:30,0,0.483,0.491,0.046
2016-06-04 10:35,0,0.486,0.496,0.045
2016-06-04 10:40,0,0.489,0.501,0.044
2016-06-04 10:45,0,0.493,0.506,0.043
2016-06-04 10:50,0,0.497,0.512,0.043
2016-06-04 10:55,0,0.501,0.517,0.042
2016-06-04 11:00,0,0.506,0.523,0.041
2016-06-04 11:05,0,0.51,0.529,0.04
2016-06-04 11:10,0,0.515,0.534,0.039
2016-06-04 11:15,0,0.52,0.54,0.039
2016-06-04 11:20,0,0.525,0.545,0.038
2016-06-04 11:25,0,0.53,0.551,0.037
2016-06-04 11:30,0,0.536,0.557,0.036
2016-06-04 11:35,0,0.541,0.562,0.036
2016-06-04 11:40,0,0.547,0.568,0.035
2016-06-04 11:45,0,0.552,0.574,0.034
2016-06-04 11:50,0,0.558,0.58,0.034
2016-06-04 11:55,0,0.564,0.585,0.033
2016-06-04 12:00,0,0.57,0.591,0.032
2016-06-04 12:05,0,0.576,0.597,0.032
2016-06-04 12:10,0,0.581,0.603,0.031
2016-06-04 12:15,0,0.587,0.608,0.031
2016-06-04 12:20,0,0.594,0.614,0.03
2016-06-04 12:25,0,0.6,0.62,0.029
2016-06-04 12:30,0,0.606,0.626,0.029
2016-06-04 12:35,0,0.612,0.631,0.028
2016-06-04 12:40,0,0.618,0.637,0.028
2016-06-04 12:45,0,0.624,0.642,0.027
2016-06-04 12:50,0,0.63,0.648,0.027
2016-06-04 12:55,0,0.636,0.654,0.026
2016-06-04 13:00,0,0.642,0.659,0.026
2016-06-04 13:05,0,0.648,0.665,0.025
2016-06-04 13:10,0,0.654,0.67,0.025
2016-06-04 13:15,0,0.66,0.676,0.024
2016-06-04 13:20,0,0.665,0.681,0.024
2016-06-04 13:25,0,0.671,0.687,0.023
2016-06-04 13:30,0,0.677,0.692,0.023
2016-06-04 13:35,0,0.682,0.698,0.022
2016-06-04 13:40,0,0.688,0.703,0.022
2016-06-04 13:45,0,0.694,0.709,0.021
2016-06-04 13:50,0,0.699,0.714,0.021
2016-06-04 13:55,0,0.705,0.719,0.021
2016-06-04 14:00,0,0.71,0.724,0.02
2016-06-04 14:05,0,0.716,0.73,0.02
2016-06-04 14:10,0,0.721,0.735,0.019
2016-06-04 14:15,0,0.727,0.74,0.019
2016-06-04 14:20,0,0.733,0.746,0.019
2016-06-04 14:25,0,0.738,0.751,0.018
2016-06-04 14:30,0,0.744,0.756,0.018
2016-06-04 14:35,0,0.749,1.071,0.018
2016-06-04 14:40,0,0.756,1.357,0.017
2016-06-04 14:45,0,0.765,1.617,0.017
2016-06-04 14:50,0,0.775,1.853,0.017
2016-06-04 14:55,0,0.786,2.069,0.016
2016-06-04 15:00,0,0.798,2.265,0.016
2016-06-04 15:05,0,0.811,2.135,0.016
2016-06-04 15:10,0,0.824,2.019,0.015
2016-06-04 15:15,0,0.835,1.914,0.015
2016-06-04 15:20,0,0.846,1.821,0.015
2016-06-04 15:25,0,0.856,1.738,0.014
2016-06-04 15:30,0,0.865,1.662,0.014
2016-06-04 15:35,0,0.874,1.595,0.014
2016-06-04 15:40,0,0.882,1.535,0.014
2016-06-04 15:45,0,0.89,1.481,0.013
2016-06-04 15:50,0,0.897,1.432,0.013
2016-06-04 15:55,0,0.904,1.389,0.013
2016-06-04 16:00,0,0.91,1.35,0.013
2016-06-04 16:05,0,0.916,1.315,0.012
2016-06-04 16:10,0,0.922,1.284,0.012
2016-06-04 16:15,0,0.927,1.256,0.012
2016-06-04 16:20,0,0.932,1.231,0.012
2016-06-04 16:25,0,0.937,1.208,0.011
2016-06-04 16:30,0,0.942,1.188,0.011
2016-06-04 16:35,0,0.946,1.17,0.011
2016-06-04 16:40,0,0.951,1.154,0.011
2016-06-04 16:45,0,0.955,1.14,0.011
2016-06-04 16:50,0,0.959,1.127,0.01
2016-06-04 16:55,0,0.963,1.116,0.01
2016-06-04 17:00,0,0.967,1.106,0.01
2016-06-04 17:05,0,0.977,1.114,0.01
2016-06-04 17:10,0,0.987,1.123,0.01
2016-06-04 17:15,0,0.998,1.132,0.01
2016-06-04 17:20,0,1.009,1.142,0.01
2016-06-04 17:25,0,1.02,1.152,0.01
2016-06-04 17:30,0,1.032,1.163,0.01
2016-06-04 17:35,0,1.043,1.173,0.01
2016-06-04 17:40,0,1.055,1.185,0.01
2016-06-04 17:45,0,1.067,1.196,0.01
2016-06-04 17:50,0,1.079,1.208,0.01
2016-06-04 17:55,0,1.091,1.22,0.01
2016-06-04 18:00,0,1.104,1.232,0.01
2016-06-04 18:05,0,1.083,1.21,0.01
2016-06-04 18:10,0,1.073,1.197,0.01
2016-06-04 18:15,0,1.064,1.185,0.01
2016-06-04 18:20,0,1.055,1.175,0.009
2016-06-04 18:25,0,1.046,1.165,0.009
2016-06-04 18:30,0,1.039,1.156,0.009
2016-06-04 18:35,0,1.031,1.147,0.009
2016-06-04 18:40,0,1.024,1.14,0.009
2016-06-04 18:45,0,1.018,1.132,0.009
2016-06-04 18:50,0,1.011,1.126,0.009
2016-06-04 18:55,0,1.006,1.12,0.009
2016-06-04 19:00,0,1,1.114,0.009
2016-06-04 19:05,0,0.995,1.109,0.009
2016-06-04 19:10,0,0.977,1.089,0.009
2016-06-04 19:15,0,0.972,1.084,0.009
2016-06-04 19:20,0,0.969,1.081,0.009
2016-06-04 19:25,0,0.966,1.079,0.009
2016-06-04 19:30,0,0.963,1.077,0.009
2016-06-04 19:35,0,0.961,1.076,0.009
2016-06-04 19:40,0,0.959,1.075,0.009
2016-06-04 19:45,0,0.957,1.074,0.008
2016-06-04 19:50,0,0.955,1.073,0.008
2016-06-04 19:55,0,0.954,1.073,0.008
2016-06-04 20:00,0,0.952,1.073,0.008
2016-06-04 20:05,0,0.951,1.073,0.008
2016-06-04 20:10,0,0.951,1.074,0.008
2016-06-04 20:15,0,0.933,1.054,0.008
2016-06-04 20:20,0,0.932,1.054,0.008
2016-06-04 20:25,0,0.933,1.056,0.008
2016-06-04 20:30,0,0.934,1.059,0.008
2016-06-04 20:35,0,0.934,1.061,0.008
2016-06-04 20:40,0,0.935,1.064,0.008
2016-06-04 20:45,0,0.936,1.066,0.008
2016-06-04 20:50,0,0.938,1.069,0.008
2016-06-04 20:55,0,0.939,1.072,0.008
2016-06-04 21:00,0,0.94,1.075,0.008
2016-06-04 21:05,0,0.942,1.078,0.008
2016-06-04 21:10,0,0.943,1.08,0.008
2016-06-04 21:15,0,0.944,1.082,0.008
2016-06-04 21:20,0,0.926,1.062,0.008
2016-06-04 21:25,0,0.927,1.062,0.007
2016-06-04 21:30,0,0.927,1.064,0.007
2016-06-04 21:35,0,0.927,1.064,0.007
2016-06-04 21:40,0,0.927,1.065,0.007
2016-06-04 21:45,0,0.927,1.065,0.007
2016-06-04 21:50,0,0.926,1.064,0.007
2016-06-04 21:55,0,0.925,1.063,0.007
2016-06-04 22:00,0,0.924,1.062,0.007
2016-06-04 22:05,0,0.923,1.06,0.007
2016-06-04 22:10,0,0.921,1.058,0.007
2016-06-04 22:15,0,0.919,1.056,0.007
2016-06-04 22:20,0,0.917,1.053,0.007
2016-06-04 22:25,0,0.901,1.034,0.007
2016-06-04 22:30,0,0.898,1.029,0.007
2016-06-04 22:35,0,0.896,1.027,0.007
2016-06-04 22:40,0,0.893,1.024,0.007
2016-06-04 22:45,0,0.891,1.021,0.007
2016-06-04 22:50,0,0.888,1.017,0.007
2016-06-04 22:55,0,0.886,1.013,0.007
2016-06-04 23:00,0,0.883,1.01,0.007
2016-06-04 23:05,0,0.879,1.005,0.007
2016-06-04 23:10,0,0.876,1.001,0.007
2016-06-04 23:15,0,0.873,0.997,0.007
2016-06-04 23:20,0,0.869,0.992,0.007
2016-06-04 23:25,0,0.865,0.987,0.006
2016-06-04 23:30,0,0.85,0.969,0.006
2016-06-04 23:35,0,0.845,0.963,0.006
2016-06-04 23:40,0,0.842,0.958,0.006
2016-06-04 23:45,0,0.838,0.954,0.006
2016-06-04 23:50,0,0.834,0.949,0.006
2016-06-04 23:55,0,0.831,0.944,0.006
2016-06-05 0:00,0,0.827,0.939,0.006
2016-06-05 0:05,0,0.823,0.934,0.006
2016-06-05 0:10,0,0.818,0.929,0.006
2016-06-05 0:15,0,0.814,0.923,0.006
2016-06-05 0:20,0,0.81,0.918,0.006
2016-06-05 0:25,0,0.805,0.912,0.006
2016-06-05 0:30,0,0.801,0.907,0.006
2016-06-05 0:35,0,0.786,0.89,0.006
2016-06-05 0:40,0,0.782,0.883,0.006
2016-06-05 0:45,0,0.777,0.878,0.006
2016-06-05 0:50,0,0.773,0.873,0.006
2016-06-05 0:55,0,0.769,0.867,0.006
2016-06-05 1:00,0,0.764,0.862,0.006
2016-06-05 1:05,0,0.76,0.857,0.006
2016-06-05 1:10,0,0.755,0.851,0.006
2016-06-05 1:15,0,0.751,0.846,0.006
2016-06-05 1:20,0,0.746,0.84,0.006
2016-06-05 1:25,0,0.741,0.834,0.006
2016-06-05 1:30,0,0.737,0.829,0.006
2016-06-05 1:35,0,0.732,0.823,0.006
2016-06-05 1:40,0,0.719,0.808,0.005
2016-06-05 1:45,0,0.714,0.801,0.005
2016-06-05 1:50,0,0.709,0.796,0.005
2016-06-05 1:55,0,0.705,0.791,0.005
2016-06-05 2:00,0,0.7,0.785,0.005
2016-06-05 2:05,0,0.696,0.78,0.005
2016-06-05 2:10,0,0.691,0.775,0.005
2016-06-05 2:15,0,0.687,0.769,0.005
2016-06-05 2:20,0,0.682,0.764,0.005
2016-06-05 2:25,0,0.678,0.758,0.005
2016-06-05 2:30,0,0.673,0.753,0.005
2016-06-05 2:35,0,0.668,0.747,0.005
2016-06-05 2:40,0,0.664,0.742,0.005
2016-06-05 2:45,0,0.651,0.728,0.005
2016-06-05 2:50,0,0.647,0.722,0.005
2016-06-05 2:55,0,0.642,0.717,0.005
2016-06-05 3:00,0,0.638,0.712,0.005
2016-06-05 3:05,0,0.634,0.707,0.005
2016-06-05 3:10,0,0.629,0.702,0.005
2016-06-05 3:15,0,0.625,0.697,0.005
2016-06-05 3:20,0,0.621,0.692,0.005
2016-06-05 3:25,0,0.616,0.687,0.005
2016-06-05 3:30,0,0.612,0.681,0.005
2016-06-05 3:35,0,0.607,0.676,0.005
2016-06-05 3:40,0,0.603,0.671,0.005
2016-06-05 3:45,0,0.598,0.666,0.005
2016-06-05 3:50,0,0.587,0.654,0.005
2016-06-05 3:55,0,0.583,0.648,0.005
2016-06-05 4:00,0,0.579,0.644,0.005
2016-06-05 4:05,0,0.575,0.639,0.005
2016-06-05 4:10,0,0.571,0.634,0.005
2016-06-05 4:15,0,0.567,0.63,0.005
2016-06-05 4:20,0,0.562,0.625,0.005
2016-06-05 4:25,0,0.558,0.62,0.004
2016-06-05 4:30,0,0.554,0.616,0.004
2016-06-05 4:35,0,0.55,0.611,0.004
2016-06-05 4:40,0,0.546,0.606,0.004
2016-06-05 4:45,0,0.542,0.602,0.004
2016-06-05 4:50,0,0.538,0.597,0.004
2016-06-05 4:55,0,0.528,0.586,0.004
2016-06-05 5:00,0,0.524,0.581,0.004
2016-06-05 5:05,0,0.52,0.577,0.004
2016-06-05 5:10,0,0.516,0.573,0.004
2016-06-05 5:15,0,0.513,0.569,0.004
2016-06-05 5:20,0,0.509,0.564,0.004
2016-06-05 5:25,0,0.505,0.56,0.004
2016-06-05 5:30,0,0.501,0.556,0.004
2016-06-05 5:35,0,0.498,0.552,0.004
2016-06-05 5:40,0,0.494,0.547,0.004
2016-06-05 5:45,0,0.49,0.543,0.004
2016-06-05 5:50,0,0.486,0.539,0.004
2016-06-05 5:55,0,0.483,0.535,0.004
2016-06-05 6:00,0,0.474,0.525,0.004
2016-06-05 6:05,0,0.47,0.521,0.004
2016-06-05 6:10,0,0.467,0.517,0.004
2016-06-05 6:15,0,0.463,0.513,0.004
2016-06-05 6:20,0,0.46,0.509,0.004
2016-06-05 6:25,0,0.456,0.505,0.004
2016-06-05 6:30,0,0.453,0.501,0.004
2016-06-05 6:35,0,0.45,0.498,0.004
2016-06-05 6:40,0,0.446,0.494,0.004
2016-06-05 6:45,0,0.443,0.49,0.004
2016-06-05 6:50,0,0.44,0.486,0.004
2016-06-05 6:55,0,0.436,0.482,0.004
2016-06-05 7:00,0,0.433,0.479,0.004
2016-06-05 7:05,0,0.425,0.47,0.004
2016-06-05 7:10,0,0.422,0.466,0.004
2016-06-05 7:15,0,0.418,0.462,0.004
2016-06-05 7:20,0,0.415,0.459,0.004
2016-06-05 7:25,0,0.412,0.456,0.004
2016-06-05 7:30,0,0.409,0.452,0.004
2016-06-05 7:35,0,0.406,0.449,0.004
2016-06-05 7:40,0,0.403,0.446,0.004
2016-06-05 7:45,0,0.4,0.442,0.004
2016-06-05 7:50,0,0.397,0.439,0.004
2016-06-05 7:55,0,0.394,0.436,0.003
2016-06-05 8:00,0,0.392,0.433,0.003
2016-06-05 8:05,0,0.389,0.429,0.003
2016-06-05 8:10,0,0.381,0.421,0.003
2016-06-05 8:15,0,0.379,0.418,0.003
2016-06-05 8:20,0,0.376,0.415,0.003
2016-06-05 8:25,0,0.373,0.412,0.003
2016-06-05 8:30,0,0.37,0.409,0.003
2016-06-05 8:35,0,0.368,0.406,0.003
2016-06-05 8:40,0,0.365,0.403,0.003
2016-06-05 8:45,0,0.362,0.4,0.003
2016-06-05 8:50,0,0.36,0.397,0.003
2016-06-05 8:55,0,0.357,0.395,0.003
2016-06-05 9:00,0,0.355,0.392,0.003
2016-06-05 9:05,0,0.352,0.388,0.003
2016-06-05 9:10,0,0.349,0.385,0.003
2016-06-05 9:15,0,0.343,0.378,0.003
2016-06-05 9:20,0,0.34,0.375,0.003
2016-06-05 9:25,0,0.338,0.373,0.003
2016-06-05 9:30,0,0.335,0.37,0.003
2016-06-05 9:35,0,0.332,0.367,0.003
2016-06-05 9:40,0,0.33,0.364,0.003
2016-06-05 9:45,0,0.327,0.361,0.003
2016-06-05 9:50,0,0.325,0.358,0.003
2016-06-05 9:55,0,0.322,0.355,0.003
2016-06-05 10:00,0,0.32,0.352,0.003
2016-06-05 10:05,0,0.317,0.349,0.003
2016-06-05 10:10,0,0.315,0.346,0.003
2016-06-05 10:15,0,0.312,0.344,0.003
2016-06-05 10:20,0,0.306,0.337,0.003
2016-06-05 10:25,0,0.304,0.337,0.003
2016-06-05 10:30,0,0.302,0.334,0.003
2016-06-05 10:35,0,0.3,0.332,0.003
2016-06-05 10:40,0,0.297,0.329,0.003
2016-06-05 10:45,0,0.295,0.327,0.003
2016-06-05 10:50,0,0.293,0.324,0.003
2016-06-05 10:55,0,0.291,0.321,0.003
2016-06-05 11:00,0,0.288,0.319,0.003
2016-06-05 11:05,0,0.286,0.316,0.003
2016-06-05 11:10,0,0.284,0.313,0.003
2016-06-05 11:15,0,0.282,0.311,0.003
2016-06-05 11:20,0,0.279,0.308,0.003
2016-06-05 11:25,0,0.274,0.303,0.003
2016-06-05 11:30,0,0.273,0.302,0.003
2016-06-05 11:35,0,0.27,0.3,0.003
2016-06-05 11:40,0,0.268,0.297,0.003
2016-06-05 11:45,0,0.266,0.295,0.003
2016-06-05 11:50,0,0.264,0.292,0.003
2016-06-05 11:55,0,0.262,0.29,0.003
2016-06-05 12:00,0,0.26,0.288,0.003
2016-06-05 12:05,0,0.258,0.285,0.003
2016-06-05 12:10,0,0.256,0.283,0.003
2016-06-05 12:15,0,0.254,0.281,0.003
2016-06-05 12:20,0,0.252,0.278,0.003
2016-06-05 12:25,0,0.25,0.276,0.003
2016-06-05 12:30,0,0.246,0.271,0.003
2016-06-05 12:35,0,0.244,0.269,0.002
2016-06-05 12:40,0,0.242,0.267,0.002
2016-06-05 12:45,0,0.24,0.265,0.002
2016-06-05 12:50,0,0.239,0.263,0.002
2016-06-05 12:55,0,0.237,0.261,0.002
2016-06-05 13:00,0,0.235,0.259,0.002
2016-06-05 13:05,0,0.233,0.257,0.002
2016-06-05 13:10,0,0.231,0.255,0.002
2016-06-05 13:15,0,0.229,0.252,0.002
2016-06-05 13:20,0,0.227,0.25,0.002
2016-06-05 13:25,0,0.226,0.248,0.002
2016-06-05 13:30,0,0.224,0.246,0.002
2016-06-05 13:35,0,0.22,0.242,0.002
2016-06-05 13:40,0,0.218,0.24,0.002
2016-06-05 13:45,0,0.217,0.238,0.002
2016-06-05 13:50,0,0.215,0.236,0.002
2016-06-05 13:55,0,0.213,0.234,0.002
2016-06-05 14:00,0,0.211,0.232,0.002
2016-06-05 14:05,0,0.21,0.23,0.002
2016-06-05 14:10,0,0.208,0.229,0.002
2016-06-05 14:15,0,0.206,0.227,0.002
2016-06-05 14:20,0,0.205,0.225,0.002
2016-06-05 14:25,0,0.203,0.223,0.002
2016-06-05 14:30,0,0.201,0.221,0.002
2016-06-05 14:35,0,0.2,0.219,0.002
2016-06-05 14:40,0,0.196,0.215,0.002
2016-06-05 14:45,0,0.195,0.214,0.002
2016-06-05 14:50,0,0.193,0.212,0.002
2016-06-05 14:55,0,0.192,0.21,0.002
2016-06-05 15:00,0,0.19,0.209,0.002
2016-06-05 15:05,0,0.189,0.207,0.002
2016-06-05 15:10,0,0.187,0.205,0.002
2016-06-05 15:15,0,0.185,0.203,0.002
2016-06-05 15:20,0,0.184,0.202,0.002
2016-06-05 15:25,0,0.182,0.2,0.002
2016-06-05 15:30,0,0.181,0.198,0.002
2016-06-05 15:35,0,0.179,0.197,0.002
2016-06-05 15:40,0,0.178,0.195,0.002
2016-06-05 15:45,0,0.175,0.191,0.002
2016-06-05 15:50,0,0.173,0.19,0.002
2016-06-05 15:55,0,0.172,0.188,0.002
2016-06-05 16:00,0,0.171,0.187,0.002
2016-06-05 16:05,0,0.169,0.185,0.002
2016-06-05 16:10,0,0.168,0.184,0.002
2016-06-05 16:15,0,0.166,0.182,0.002
2016-06-05 16:20,0,0.165,0.181,0.002
2016-06-05 16:25,0,0.164,0.179,0.002
2016-06-05 16:30,0,0.162,0.178,0.002
2016-06-05 16:35,0,0.161,0.176,0.002
2016-06-05 16:40,0,0.159,0.174,0.002
2016-06-05 16:45,0,0.158,0.173,0.002
2016-06-05 16:50,0,0.155,0.17,0.002
2016-06-05 16:55,0,0.154,0.169,0.002
2016-06-05 17:00,0,0.153,0.167,0.002
2016-06-05 17:05,0,0.152,0.166,0.002
2016-06-05 17:10,0,0.15,0.165,0.002
2016-06-05 17:15,0,0.149,0.163,0.002
2016-06-05 17:20,0,0.148,0.162,0.002
2016-06-05 17:25,0,0.147,0.161,0.002
2016-06-05 17:30,0,0.146,0.159,0.002
2016-06-05 17:35,0,0.144,0.158,0.002
2016-06-05 17:40,0,0.143,0.157,0.002
2016-06-05 17:45,0,0.142,0.155,0.002
2016-06-05 17:50,0,0.141,0.154,0.002
2016-06-05 17:55,0,0.138,0.151,0.002
2016-06-05 18:00,0,0.137,0.15,0.002
2016-06-05 18:05,0,0.136,0.149,0.002
2016-06-05 18:10,0,0.135,0.148,0.002
2016-06-05 18:15,0,0.134,0.146,0.002
2016-06-05 18:20,0,0.133,0.145,0.002
2016-06-05 18:25,0,0.132,0.144,0.002
2016-06-05 18:30,0,0.131,0.143,0.002
2016-06-05 18:35,0,0.129,0.142,0.002
2016-06-05 18:40,0,0.128,0.14,0.002
2016-06-05 18:45,0,0.127,0.139,0.002
2016-06-05 18:50,0,0.126,0.138,0.002
2016-06-05 18:55,0,0.125,0.137,0.002
2016-06-05 19:00,0,0.123,0.134,0.002
2016-06-05 19:05,0,0.122,0.133,0.002
2016-06-05 19:10,0,0.121,0.132,0.002
2016-06-05 19:15,0,0.12,0.131,0.002
2016-06-05 19:20,0,0.119,0.13,0.002
2016-06-05 19:25,0,0.118,0.129,0.002
2016-06-05 19:30,0,0.117,0.128,0.002
2016-06-05 19:35,0,0.116,0.127,0.001
2016-06-05 19:40,0,0.115,0.125,0.001
2016-06-05 19:45,0,0.114,0.124,0.001
2016-06-05 19:50,0,0.113,0.123,0.001
2016-06-05 19:55,0,0.112,0.122,0.001
2016-06-05 20:00,0,0.111,0.121,0.001
2016-06-05 20:05,0,0.109,0.119,0.001
2016-06-05 20:10,0,0.108,0.118,0.001
2016-06-05 20:15,0,0.107,0.117,0.001
2016-06-05 20:20,0,0.106,0.116,0.001
2016-06-05 20:25,0,0.105,0.115,0.001
2016-06-05 20:30,0,0.104,0.114,0.001
2016-06-05 20:35,0,0.103,0.113,0.001
2016-06-05 20:40,0,0.102,0.112,0.001
2016-06-05 20:45,0,0.102,0.111,0.001
2016-06-05 20:50,0,0.101,0.11,0.001
2016-06-05 20:55,0,0.1,0.109,0.001
2016-06-05 21:00,0,0.099,0.108,0.001
2016-06-05 21:05,0,0.098,0.107,0.001
2016-06-05 21:10,0,0.096,0.105,0.001
2016-06-05 21:15,0,0.095,0.104,0.001
2016-06-05 21:20,0,0.095,0.103,0.001
2016-06-05 21:25,0,0.094,0.102,0.001
2016-06-05 21:30,0,0.093,0.102,0.001
2016-06-05 21:35,0,0.092,0.101,0.001
2016-06-05 21:40,0,0.091,0.1,0.001
2016-06-05 21:45,0,0.091,0.099,0.001
2016-06-05 21:50,0,0.09,0.098,0.001
2016-06-05 21:55,0,0.089,0.097,0.001
2016-06-05 22:00,0,0.088,0.096,0.001
2016-06-05 22:05,0,0.087,0.095,0.001
2016-06-05 22:10,0,0.087,0.095,0.001
2016-06-05 22:15,0,0.085,0.093,0.001
2016-06-05 22:20,0,0.084,0.092,0.001
2016-06-05 22:25,0,0.084,0.091,0.001
2016-06-05 22:30,0,0.083,0.091,0.001
2016-06-05 22:35,0,0.082,0.09,0.001
2016-06-05 22:40,0,0.082,0.089,0.001
2016-06-05 22:45,0,0.081,0.088,0.001
2016-06-05 22:50,0,0.08,0.087,0.001
2016-06-05 22:55,0,0.079,0.087,0.001
2016-06-05 23:00,0,0.079,0.086,0.001
2016-06-05 23:05,0,0.078,0.085,0.001
2016-06-05 23:10,0,0.077,0.084,0.001
2016-06-05 23:15,0,0.077,0.084,0.001
2016-06-05 23:20,0,0.075,0.082,0.001
2016-06-05 23:25,0,0.075,0.082,0.001
2016-06-05 23:30,0,0.074,0.081,0.001
2016-06-05 23:35,0,0.073,0.08,0.001
2016-06-05 23:40,0,0.073,0.079,0.001
2016-06-05 23:45,0,0.072,0.079,0.001
2016-06-05 23:50,0,0.071,0.078,0.001
2016-06-05 23:55,0,0.071,0.077,0.001
2016-06-06 0:00,0,0.07,0.077,0.001
2016-06-06 0:05,0,0.07,0.076,0.001
2016-06-06 0:10,0,0.069,0.075,0.001
2016-06-06 0:15,0,0.068,0.075,0.001
2016-06-06 0:20,0,0.068,0.074,0.001
2016-06-06 0:25,0,0.067,0.073,0.001
2016-06-06 0:30,0,0.066,0.072,0.001
2016-06-06 0:35,0,0.065,0.072,0.001
2016-06-06 0:40,0,0.065,0.071,0.001
2016-06-06 0:45,0,0.064,0.07,0.001
2016-06-06 0:50,0,0.064,0.07,0.001
2016-06-06 0:55,0,0.063,0.069,0.001
2016-06-06 1:00,0,0.063,0.069,0.001
2016-06-06 1:05,0,0.062,0.068,0
2016-06-06 1:10,0,0.062,0.067,0
2016-06-06 1:15,0,0.061,0.067,0
2016-06-06 1:20,0,0.06,0.066,0
2016-06-06 1:25,0,0.06,0.065,0
2016-06-06 1:30,0,0.059,0.064,0
2016-06-06 1:35,0,0.058,0.064,0
2016-06-06 1:40,0,0.058,0.063,0
2016-06-06 1:45,0,0.057,0.063,0
2016-06-06 1:50,0,0.057,0.062,0
2016-06-06 1:55,0,0.056,0.062,0
2016-06-06 2:00,0,0.056,0.061,0
2016-06-06 2:05,0,0.055,0.06,0
2016-06-06 2:10,0,0.055,0.06,0
2016-06-06 2:15,0,0.054,0.059,0
2016-06-06 2:20,0,0.054,0.059,0
2016-06-06 2:25,0,0.053,0.058,0
2016-06-06 2:30,0,0.053,0.058,0
2016-06-06 2:35,0,0.052,0.057,0
2016-06-06 2:40,0,0.051,0.056,0
2016-06-06 2:45,0,0.051,0.056,0
2016-06-06 2:50,0,0.051,0.055,0
2016-06-06 2:55,0,0.05,0.055,0
2016-06-06 3:00,0,0.05,0.054,0
2016-06-06 3:05,0,0.049,0.054,0
2016-06-06 3:10,0.001,0.049,0.053,0
2016-06-06 3:15,0.001,0.048,0.053,0
2016-06-06 3:20,0.001,0.048,0.052,0
2016-06-06 3:25,0.001,0.048,0.052,0
2016-06-06 3:30,0.002,0.047,0.052,0
2016-06-06 3:35,0.002,0.047,0.051,0
2016-06-06 3:40,0.002,0.046,0.05,0
2016-06-06 3:45,0.002,0.045,0.05,0
2016-06-06 3:50,0.002,0.045,0.049,0
2016-06-06 3:55,0.002,0.045,0.049,0
2016-06-06 4:00,0.002,0.044,0.049,0
2016-06-06 4:05,0.002,0.044,0.048,0
2016-06-06 4:10,0.002,0.044,0.048,0
2016-06-06 4:15,0.002,0.043,0.047,0
2016-06-06 4:20,0.003,0.043,0.047,0
2016-06-06 4:25,0.003,0.042,0.046,0
2016-06-06 4:30,0.003,0.042,0.046,0
2016-06-06 4:35,0.003,0.042,0.046,0
2016-06-06 4:40,0.003,0.041,0.045,0
2016-06-06 4:45,0.003,0.041,0.044,0
2016-06-06 4:50,0.003,0.04,0.044,0
2016-06-06 4:55,0.003,0.04,0.044,0
2016-06-06 5:00,0.003,0.04,0.043,0
